Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1801,Álvaro García,Rayo Vallecano,Rayo Vallecano,"LAMF, LW, CF",LAMF,10,32.0,3000000,2028-06-30,36,2787,Spain,Spain,left,167,60,no,5.91,2.741739,3.067881,3.262896,2.262368,0.2,0.17,SPA1,Testing,2025,0.328655200655933,0.3199526570300767,0.3223029079814235
1802,Juan Bernat,Getafe,Getafe,"LW, LB",LW,10,32.0,4000000,2025-06-30,24,1053,Spain,Spain,left,170,67,no,7.52,5.128674,4.273776,1.45202,2.9081,0.03,0.07,SPA1,Testing,2025,0.4297877133368878,0.429298487026025,0.4278537368628043
1803,Rubén García,Osasuna,Osasuna,"RW, RAMF, CF",RW,10,31.0,2500000,2026-06-30,36,2586,Spain,Spain,right,171,72,no,7.13,3.723426,5.671856,3.75596,2.298144,0.11,0.18,SPA1,Testing,2025,0.5061296134290254,0.4908655255176043,0.4970124094014213
1804,Luis Rioja,Valencia,Valencia,"LW, RW, RAMF",LW,10,31.0,4000000,2026-06-30,37,3096,Spain,Spain,left,175,68,no,5.52,2.323922,4.942240000000001,3.985006,4.359991999999999,0.09,0.13,SPA1,Testing,2025,0.3993211813862466,0.3997526874750392,0.3977587102080926
1805,Sergi Darder,Mallorca,Mallorca,"LW, LCMF",LW,10,31.0,6000000,2028-06-30,38,2924,Spain,Spain,right,180,71,no,4.37,1.969517,6.497910000000001,4.614032,2.864014,0.07,0.16,SPA1,Testing,2025,0.401244441122557,0.4023534527621249,0.4000274214922393
1806,Iñaki Williams,Athletic Bilbao,Athletic Bilbao,"RAMF, RW",RAMF,10,30.0,25000000,2028-06-30,35,2873,Spain,"Spain, Ghana",right,186,80,no,4.2,1.75389,2.60119,3.287339,4.042701,0.22,0.23,SPA1,Testing,2025,0.265594239242056,0.2632951380948652,0.2622663993670278
1807,T. Asano,Mallorca,Mallorca,"RW, RAMF, RWF",RW,10,30.0,4000000,2026-06-30,21,1134,Japan,Japan,right,173,71,no,6.11,3.571748,2.221755,1.26673,2.538776,0.22,0.04,SPA1,Testing,2025,0.2149238347554006,0.2206790557055597,0.2154850256258604
1808,A. Tuhami,Real Valladolid,Real Valladolid,"RW, LW, RAMF",RW,10,30.0,900000,2025-06-30,26,1855,Spain,"Spain, Morocco",right,174,71,no,8.64,5.096,3.929065,0.58374,2.4735,0.1,0.05,SPA1,Testing,2025,0.4169920262986349,0.4158328326810704,0.4146841807209189
1809,S. Becker,Real Sociedad,Real Sociedad,"RW, LW, CF",RW,10,30.0,10000000,2026-06-30,22,1102,Netherlands,"Netherlands, Suriname",right,180,77,no,1.88,0.8972950000000001,2.285712,3.022773,4.898825,0.2,0.11,SPA1,Testing,2025,0.1489142418426458,0.1305540295670798,0.1371865258926386
1810,Álex Berenguer,Athletic Bilbao,Athletic Bilbao,"LAMF, AMF, CF",LAMF,10,29.0,12000000,2027-06-30,36,2499,Spain,Spain,right,175,73,no,4.97,3.023946,3.71148,2.736,3.744312,0.24,0.14,SPA1,Testing,2025,0.3451333864367839,0.3272366836850742,0.3342191991625517
1811,Sandro Ramírez,Las Palmas,Las Palmas,"RAMF, RW",RAMF,10,29.0,1500000,2026-06-30,31,2198,Spain,Spain,right,175,72,no,5.12,2.496362,4.301489999999999,2.537624,3.03072,0.19,0.15,SPA1,Testing,2025,0.2830590217376794,0.2785962588305762,0.2786978678075763
1812,Álvaro Tejero,Espanyol,Espanyol,"RW, RB",RW,10,28.0,2000000,2025-06-30,28,1414,Spain,Spain,right,172,65,no,5.98,2.989365,6.876,4.3911,1.970816,0.04,0.27,SPA1,Testing,2025,0.5219137979918527,0.5130888054766808,0.5160724197233614
1813,Raphinha,Barcelona,Barcelona,"LAMF, LWF, AMF",LAMF,10,28.0,50000000,2028-06-30,36,3140,Brazil,"Brazil, Italy",left,176,68,no,3.78,1.31835,4.9032,4.271448,3.323418,0.42,0.37,SPA1,Testing,2025,0.3689531691992686,0.3761533721784115,0.3706951364647757
1814,Jorge de Frutos,Rayo Vallecano,Rayo Vallecano,"RAMF, RW, CF",RAMF,10,28.0,4000000,2028-06-30,36,2680,Spain,Spain,right,173,71,no,5.51,2.887448,2.990201,2.081794,3.258688,0.2,0.07,SPA1,Testing,2025,0.2492251958830263,0.2373890085506363,0.241066215612767
1815,Antonio Sánchez,Mallorca,Mallorca,"RW, RB, RCMF",RW,10,28.0,2500000,2027-06-30,33,1565,Spain,Spain,right,179,78,no,8.57,4.372558000000001,5.520138,3.1625,1.495184,0.05,0.01,SPA1,Testing,2025,0.4925423274970497,0.4912156651242031,0.4903742358539774
1816,D. Lukébakio,Sevilla,Sevilla,"RAMF, RW, RWF",RAMF,10,27.0,12000000,2028-06-30,38,3402,Belgium,"Belgium, Congo DR",left,187,77,no,3.12,1.74871,3.280818,1.930225,5.79462,0.24,0.12,SPA1,Testing,2025,0.226619972012587,0.2058267796874697,0.2139022829168425
1817,Manu Fuster,Las Palmas,Las Palmas,"RAMF, CF, LW",RAMF,10,27.0,2400000,2028-06-30,28,1176,Spain,Spain,right,169,62,no,6.89,3.749504,8.874899000000001,5.511816,3.520881,0.11,0.15,SPA1,Testing,2025,0.6913016884282069,0.6671370710225768,0.6782694131049535
1818,V. Tsygankov,Girona,Girona,"RAMF, RW, RWF",RAMF,10,27.0,30000000,2027-06-30,27,2059,Israel,"Israel, Ukraine",left,178,72,no,4.63,2.532904,4.458915999999999,2.975984,3.935503,0.16,0.17,SPA1,Testing,2025,0.3182099868268218,0.3299800354278318,0.3220933715723339
1819,C. Ejuke,Sevilla,Sevilla,"LAMF, LW, LWF",LAMF,10,27.0,6000000,2027-06-30,25,1091,Nigeria,Nigeria,right,176,72,no,4.21,2.307325,4.289934,2.7225,7.012748,0.12,0.11,SPA1,Testing,2025,0.3459387600134146,0.33622367281496,0.3391298801724575
1820,Carles Aleñà,Deportivo Alavés,Deportivo Alavés,"LAMF, LW, RW",LAMF,10,27.0,3000000,2026-06-30,24,1699,Spain,Spain,left,180,73,yes,5.3,3.498759,4.98065,2.382771,2.277132,0.1,0.08,SPA1,Testing,2025,0.3342182169146402,0.3246090819311422,0.3274277605976108
1821,Carles Pérez,Getafe,Getafe,"RW, RAMF, LW",RW,10,27.0,2500000,2027-06-30,27,1589,Spain,Spain,left,173,75,yes,5.83,3.230136,2.039847,1.473407,3.4,0.13,0.07,SPA1,Testing,2025,0.2360739663855715,0.2180770408918897,0.2247865484299222
1822,T. Conechny,Deportivo Alavés,Deportivo Alavés,"LW, LAMF",LW,10,27.0,4500000,2028-06-30,22,962,Argentina,"Argentina, Poland",left,176,65,no,6.92,3.4595,4.116398,3.17948,1.684987,0.32,0.07,SPA1,Testing,2025,0.3880809638200429,0.3732375695057243,0.3788251377094435
1823,Óscar Rodríguez,Leganés,Leganés,"LW, AMF, CF",LW,10,26.0,2500000,2026-06-30,29,1503,Spain,Spain,right,174,68,no,5.75,2.695078,5.74756,2.933385,2.276439,0.11,0.14,SPA1,Testing,2025,0.304573377152543,0.346339609404728,0.3234588856461352
1824,Carlos Vicente,Deportivo Alavés,Deportivo Alavés,"RAMF, RW",RAMF,10,26.0,4000000,2027-06-30,37,3427,Spain,Spain,right,179,71,no,5.7,3.125799,3.884811,2.598687,4.28022,0.08,0.2,SPA1,Testing,2025,0.37555266097207,0.3755229014564193,0.3736884853837685
1825,Alfon González,Celta de Vigo,Celta de Vigo,"LWF, LW",LWF,11,26.0,300000,2025-06-30,26,1509,Spain,Spain,right,172,60,no,2.8,1.429458,2.088064,1.192881,5.785438,0.32,0.17,SPA1,Testing,2025,0.146584497768271,0.143506168026182,0.1425134517784719
1826,Álex Sola,Getafe,Getafe,"LW, LAMF, RW",LW,10,25.0,4000000,2027-06-30,19,1123,Spain,Spain,right,178,75,no,6.09,3.68543,2.885625,1.765414,4.406804000000001,0.06,0.03,SPA1,Testing,2025,0.2828927891925987,0.2946359721699773,0.2866581122382592
1827,Brahim Diaz,Real Madrid,Real Madrid,"RAMF, RW, LAMF",RAMF,10,25.0,40000000,2027-06-30,31,1539,Spain,"Spain, Morocco",right,170,68,no,4.04,2.3959,6.43538,3.217928,3.799278,0.31,0.16,SPA1,Testing,2025,0.371615220042499,0.3984048639679872,0.3831887975313728
1828,Samuel Lino,Atlético Madrid,Atlético Madrid,"LW, LB, LCMF",LW,10,25.0,30000000,2027-06-30,31,1685,Brazil,Brazil,right,170,69,no,7.37,4.3281,6.780374999999999,3.951198,4.43304,0.24,0.11,SPA1,Testing,2025,0.5838900540978046,0.5894723465522229,0.5854571891520358
1829,C. Gallagher,Atlético Madrid,Atlético Madrid,"LW, LCMF",LW,10,25.0,50000000,2029-06-30,32,1782,England,"England, Republic of Ireland",right,182,77,no,8.08,4.444202000000001,7.474185000000001,3.178596000000001,3.334656,0.08,0.04,SPA1,Testing,2025,0.5379870093670671,0.563970058600601,0.5496487921677277
1830,Antony,Real Betis,Real Betis,"RAMF, RW",RAMF,10,25.0,25000000,2027-06-30,17,1490,Brazil,Brazil,left,174,63,no,5.56,2.837625,6.402239999999999,4.104165,5.67625,0.19,0.15,SPA1,Testing,2025,0.5202096271898327,0.5139441101764447,0.5156467297470774
1831,Juan Cruz,Leganés,Leganés,"RW, RAMF, LB",RW,10,25.0,1500000,2028-06-30,34,2460,Argentina,"Argentina, Spain",left,177,72,no,4.46,2.155974,4.611047,3.989577000000001,3.40125,0.11,0.12,SPA1,Testing,2025,0.3515111608520914,0.3314567910377693,0.3395338324439277
1832,Sergio Gómez,Real Sociedad,Real Sociedad,"LW, RW, LB",LW,10,24.0,10000000,2030-06-30,37,2946,Spain,Spain,left,173,71,no,6.97,4.030689000000001,5.924322000000001,3.393075,1.468176,0.05,0.24,SPA1,Testing,2025,0.5014715177323595,0.4882879249388362,0.4933838472905046
1833,Ramón Terrats,Getafe,Getafe,"RW, RCMF, CF",RW,10,24.0,4000000,2026-06-30,26,1488,Spain,Spain,left,181,73,yes,6.17,3.510730000000001,4.23125,3.026818,2.844504,0.11,0.13,SPA1,Testing,2025,0.4102375991391621,0.3939807471229026,0.4003385663914307
1834,Rodrygo,Real Madrid,Real Madrid,"RAMF, CF, RWF",RAMF,10,24.0,110000000,2028-06-30,30,2077,Brazil,"Brazil, Spain",right,174,64,no,4.33,2.556736,8.31726,2.860156,4.940442,0.21,0.14,SPA1,Testing,2025,0.3568336880456985,0.4157396305874694,0.384469195444646
1835,Bryan Gil,Girona,Girona,"LAMF, LW, LWF",LAMF,10,24.0,14000000,2026-06-30,25,1864,Spain,Spain,left,175,65,yes,6.42,3.716576,4.392264,3.622466000000001,5.747640000000001,0.1,0.09,SPA1,Testing,2025,0.5124423323987191,0.4995292472484408,0.5045228055283064
1836,T. Kubo,Real Sociedad,Real Sociedad,"RW, RAMF",RW,10,24.0,50000000,2029-06-30,36,2557,Japan,Japan,left,173,64,no,6.09,3.026818,5.277132,3.798656,7.708288999999999,0.14,0.12,SPA1,Testing,2025,0.5208357631472502,0.5140139249478378,0.5159957356132027
1837,Jofre Carreras,Espanyol,Espanyol,"RW, RAMF, LW",RW,10,23.0,1800000,2029-06-30,37,2340,Spain,Spain,right,173,68,no,5.38,2.997198,3.422328,2.192862,5.038,0.15,0.07,SPA1,Testing,2025,0.3198857069380001,0.3033166723759583,0.3095625506306703
1838,Álex Baena,Villarreal,Villarreal,"LW, CF",LW,10,23.0,40000000,2028-06-30,32,2837,Spain,Spain,right,174,69,no,5.33,2.442308,7.455839999999998,6.565399999999999,3.17337,0.22,0.38,SPA1,Testing,2025,0.6706563259524042,0.6326552903724458,0.6506242141889924
1839,Bryan Zaragoza,Osasuna,Osasuna,"LW, LAMF, LWF",LW,10,23.0,12000000,2029-06-30,27,1954,Spain,Spain,right,164,61,yes,3.13,2.028992,2.67,3.63558,6.956155,0.18,0.24,SPA1,Testing,2025,0.3508577181470504,0.3555480060675417,0.3512874231675398
1840,A. Ezzalzouli,Real Betis,Real Betis,"LAMF, LW",LAMF,10,23.0,9000000,2029-06-30,32,2149,Morocco,"Morocco, Spain",right,177,73,no,5.57,3.056525,4.310605,3.186288,5.865072000000001,0.36,0.1,SPA1,Testing,2025,0.4694068163313584,0.4394730606297245,0.4528243051937047
1841,Ander Barrenetxea,Real Sociedad,Real Sociedad,"LW, LAMF",LW,10,23.0,20000000,2030-06-30,30,1394,Spain,Spain,right,175,74,no,7.17,3.422848,4.648320000000001,3.290482,4.261715000000001,0.12,0.16,SPA1,Testing,2025,0.4761796663184489,0.4590944020518339,0.4660604830610467
1842,Robert Navarro,Mallorca,Mallorca,"RW, RAMF, LW",RW,10,23.0,6000000,2025-06-30,23,1362,Spain,Spain,right,178,69,no,8.46,4.754238,5.486124000000001,2.772,4.823825,0.16,0.08,SPA1,Testing,2025,0.5350333447839908,0.5314291262625891,0.5318489364762449
1843,Carlos Martín,Deportivo Alavés,Deportivo Alavés,"LAMF, LW, CF",LAMF,10,23.0,0,2029-06-30,26,1449,Spain,Spain,right,180,74,yes,10.06,5.965544000000001,2.921527,2.051307,2.85779,0.19,0.09,SPA1,Testing,2025,0.4158051029392831,0.4369631470823365,0.4246854066352209
1844,Antoniu Roca,Espanyol,Espanyol,"RW, RAMF",RW,10,23.0,200000,2025-06-30,26,1151,Spain,Spain,right,175,65,no,6.41,3.519549,3.519644,2.186776,5.005286,0.06,0.04,SPA1,Testing,2025,0.3355815350906663,0.3380522744450752,0.3348529401020184
1845,Diego López,Valencia,Valencia,"RW, LW, LAMF",RW,10,23.0,14000000,2027-06-30,38,2942,Spain,Spain,right,172,62,no,5.69,3.245475,3.642661,2.753736,2.171301,0.17,0.15,SPA1,Testing,2025,0.3593191787094601,0.3391581108268173,0.3473114661099881
1846,Nico Williams,Athletic Bilbao,Athletic Bilbao,"LAMF, LW",LAMF,10,22.0,70000000,2027-06-30,29,2151,Spain,"Spain, Ghana",right,181,67,no,3.77,1.925955,3.55317,2.799576,7.236985999999999,0.24,0.16,SPA1,Testing,2025,0.3172639555280585,0.3220815327533103,0.3176580083892305
1847,Coba da Costa,Getafe,Getafe,LW,LW,10,22.0,0,2026-06-30,19,1084,Spain,"Spain, Guinea",right,0,0,no,7.22,3.654378,3.651252,2.65672,3.900834,0.16,0.18,SPA1,Testing,2025,0.4422740847183347,0.4313925409991455,0.4351655389325314
1848,Yéremy Pino,Villarreal,Villarreal,"RW, LW",RW,10,22.0,30000000,2027-06-30,34,2092,Spain,Spain,right,172,65,no,8.86,5.163254999999999,4.730301,3.73968,2.410668,0.16,0.15,SPA1,Testing,2025,0.5894123682018243,0.6035769204290481,0.5952996948863207
1849,Raúl Moro,Real Valladolid,Real Valladolid,"LW, LAMF",LW,10,22.0,2500000,2028-06-30,33,2575,Spain,Spain,right,169,68,no,2.69,1.50507,3.668591999999999,3.671175000000001,4.962802,0.13,0.19,SPA1,Testing,2025,0.31635686450346,0.3078481702610353,0.3100653629986348
1850,G. Simeone,Atlético Madrid,Atlético Madrid,RW,RW,10,22.0,3000000,2028-06-30,33,2075,Argentina,"Argentina, Spain",right,173,75,no,6.64,2.905328,4.205376,2.864376,3.077919,0.08,0.17,SPA1,Testing,2025,0.3534442993221529,0.36335949230563,0.3565018534042484
1851,Lamine Yamal,Barcelona,Barcelona,"RAMF, RWF",RAMF,10,17.0,0,2031-06-30,35,3129,Spain,"Spain, Equatorial Guinea",left,180,72,no,3.57,2.2176,5.669284,5.407920000000001,8.369188,0.37,0.3,SPA1,Testing,2025,0.5685116063293819,0.5576375875541711,0.5617806766663822
1852,Jesús Rodríguez,Real Betis,Real Betis,"LAMF, RAMF",LAMF,10,19.0,0,2029-06-30,21,1208,Spain,Spain,right,0,0,no,6.33,3.79899,4.249635,2.6048,7.824663,0.17,0.03,SPA1,Testing,2025,0.4331561031955509,0.4082757590697803,0.4190004268459521
1853,A. Güler,Real Madrid,Real Madrid,"RAMF, RW, RWF",RAMF,10,20.0,45000000,2029-06-30,28,1377,Türkiye,Türkiye,left,175,70,no,6.73,3.202317,11.042584,5.428629,3.464945,0.23,0.29,SPA1,Testing,2025,0.7157405123981877,0.6825925907315381,0.6982756569276491
1854,W. Swedberg,Celta de Vigo,Celta de Vigo,"LWF, LW, AMF",LWF,11,21.0,5000000,2027-06-30,32,1499,Sweden,Sweden,right,187,75,no,5.16,3.420252000000001,2.820096,1.61994,3.544055,0.33,0.1,SPA1,Testing,2025,0.2671364792669357,0.2577534343177302,0.2602607454419605
1855,Y. Asprilla,Girona,Girona,"RAMF, RW, LW",RAMF,10,21.0,9000000,2030-06-30,27,1560,Colombia,Colombia,left,185,75,no,4.73,2.826208,5.075343,5.366961,5.537744,0.1,0.13,SPA1,Testing,2025,0.5607116709390229,0.5206744731084698,0.5393328706196217
1856,Alberto Moleiro,Las Palmas,Las Palmas,"LAMF, LW",LAMF,10,21.0,15000000,2026-06-30,35,2968,Spain,"Spain, Cuba",right,172,67,no,4.15,2.274184,5.398056,2.549096,3.78873,0.17,0.08,SPA1,Testing,2025,0.2718562861548757,0.2703404114169666,0.2689397637765056
1857,Fidel,Albacete,Albacete,"RW, CF, RAMF",RW,10,35.0,600000,2025-06-30,34,1973,Spain,Spain,left,180,75,no,3.79,2.051736,9.258038,6.115934999999999,3.238534,0.22,0.26,SPA2,Testing,2025,0.6646344101821278,0.6163798176884042,0.6394425039792339
1858,Josan,Elche,Elche,"RW, RWB, RAMF",RW,10,35.0,700000,2025-06-30,32,1934,Spain,Spain,right,175,68,no,3.96,2.2355,3.678875,4.696686000000001,4.562954,0.13,0.35,SPA2,Testing,2025,0.4478195552684531,0.443821203312542,0.4441792198558953
1859,Héber Pena,Racing Ferrol,Racing Ferrol,"LW, LAMF",LW,10,35.0,300000,2025-06-30,18,1208,Spain,Spain,left,176,69,no,5.66,3.3525,2.908062,4.542408,4.768635,0.02,0.23,SPA2,Testing,2025,0.5303934583154613,0.5007167890641553,0.514120478225431
1860,Antonio Puertas,Eibar,Eibar,"LAMF, LW, AMF",LAMF,10,33.0,2000000,2026-06-30,41,2716,Spain,Spain,right,183,77,no,4.94,2.221196,3.049684,1.59,3.346798,0.18,0.17,SPA2,Testing,2025,0.2104126959230818,0.2261639320388263,0.2159733361999116
1861,Rubén Sobrino,Cádiz,Cádiz,"RW, RAMF, CF",RW,10,33.0,1400000,2026-06-30,39,2320,Spain,Spain,right,185,73,no,6.4,3.839252,1.937562,1.27875,3.06356,0.21,0.03,SPA2,Testing,2025,0.2484974614385633,0.2352616640892445,0.2396344486138348
1862,Nacho Sánchez,Racing Ferrol,Racing Ferrol,"RAMF, RB, RW",RAMF,10,32.0,500000,2025-06-30,28,1462,Spain,Spain,right,177,70,no,6.09,3.450606,4.863536,3.017196,1.96944,0.05,0.07,SPA2,Testing,2025,0.3663934026773559,0.3487896805359,0.3556890993966261
1863,Ager Aketxe,Real Zaragoza,Real Zaragoza,"RW, CF, AMF",RW,10,31.0,1800000,2026-06-30,36,2084,Spain,Spain,left,174,69,no,5.23,2.807468,10.150959,5.443334999999999,2.331711,0.18,0.25,SPA2,Testing,2025,0.6701253196911829,0.6339507880753208,0.6510075919005089
1864,Josué Dorrio,Racing Ferrol,Racing Ferrol,"RW, RAMF, LAMF",RW,10,31.0,800000,2025-06-30,39,3074,Spain,Spain,right,171,67,no,5.71,3.572576,1.843548,1.142055,3.661308999999999,0.09,0.03,SPA2,Testing,2025,0.2104110775497711,0.2074053814511226,0.2065654733357049
1865,Dani Ojeda,Burgos,Burgos,"LW, LAMF, RW",LW,10,30.0,1200000,2025-06-30,36,1689,Spain,Spain,right,178,72,no,5.49,3.197883,6.019425000000001,4.000080000000001,2.18393,0.15,0.11,SPA2,Testing,2025,0.4450703051144145,0.4384705071756498,0.4401172530329485
1866,Iván Alejo,APOEL,Cádiz,"RW, RB, RAMF",RW,10,30.0,1500000,2028-06-30,18,946,Spain,Spain,right,186,79,yes,6.28,4.283980000000001,4.569152,4.568000000000001,5.422560000000001,0.03,0.21,SPA2,Testing,2025,0.6120617740171586,0.5823930910266298,0.5960346531875164
1867,Waldo Rubio,Tenerife,Tenerife,"LW, RW, LAMF",LW,10,29.0,700000,2027-06-30,35,2427,Spain,Spain,right,182,75,no,4.23,2.558943,4.041625,5.15268,2.965872,0.08,0.22,SPA2,Testing,2025,0.457522035801982,0.4330787614714983,0.4436576993202588
1868,A. Mabil,Castellón,Castellón,"LW, RWB, RWF",LW,10,29.0,1000000,2025-06-30,14,1144,South Sudan,"South Sudan, Australia",right,178,75,no,4.64,2.677374,5.977247999999999,3.929939,3.07,0.3,0.21,SPA2,Testing,2025,0.4098775567583546,0.4372671953175366,0.4218653308885417
1869,Cristian Carracedo,Córdoba,Córdoba,"RAMF, RWF, RW",RAMF,10,29.0,400000,2028-06-30,40,3570,Spain,Spain,right,179,75,no,5.29,3.249092,5.776419999999999,5.395896,7.641344,0.1,0.24,SPA2,Testing,2025,0.6671322047603546,0.6359412128697638,0.6505047621382606
1870,Borja Sánchez,Burgos,Burgos,"LW, LAMF",LW,10,29.0,1000000,2027-06-30,31,1191,Spain,Spain,right,186,82,yes,6.65,4.003063999999999,7.101919999999999,5.66509,3.325475999999999,0.09,0.19,SPA2,Testing,2025,0.6774754636701449,0.6645177493551044,0.6700222887949384
1871,Álex Sancris,Burgos,Burgos,"RW, RAMF, LW",RW,10,28.0,900000,2025-06-30,36,3126,Spain,Spain,right,181,77,no,5.82,2.963316,3.571526,3.343032,3.45384,0.18,0.14,SPA2,Testing,2025,0.3842796849640555,0.3745462798464861,0.3775751626788555
1872,Iñigo Córdoba,Burgos,Burgos,"LW, LB, LAMF",LW,10,28.0,1500000,2025-06-30,32,1829,Spain,Spain,left,180,76,no,10.09,5.95375,5.561324999999999,3.64288,4.919374,0.14,0.12,SPA2,Testing,2025,0.6183184981890502,0.6693559809032615,0.6427824914956511
1873,Adilson,Córdoba,Córdoba,"LAMF, LWF",LAMF,10,28.0,350000,2025-06-30,22,1492,Portugal,Portugal,right,169,60,no,4.46,2.3522,2.594454,0.965107,4.82736,0.15,0.06,SPA2,Testing,2025,0.1626931070500603,0.1601992807913755,0.1589628826641497
1874,Sebas Moyano,Real Oviedo,Real Oviedo,"LAMF, LW",LAMF,10,28.0,1800000,2025-06-30,36,1500,Spain,Spain,right,168,66,no,6.0,3.000012,3.95979,1.98009,4.79952,0.14,0.1,SPA2,Testing,2025,0.3189810272003908,0.3254708138089789,0.320218745784567
1875,Jacobo González,Córdoba,Córdoba,"LAMF, LWF, LW",LAMF,10,28.0,900000,2026-06-30,34,2777,Spain,Spain,right,179,66,no,6.16,3.632638,4.049236000000001,2.722616,4.084446,0.23,0.07,SPA2,Testing,2025,0.4052568881898303,0.3900700412659956,0.3958796923719359
1876,Xeber Alkain,Eibar,Eibar,"RAMF, LW, RW",RAMF,10,27.0,1500000,2026-06-30,33,2084,Spain,Spain,right,174,69,no,6.26,3.973725,3.455538999999999,2.24864,3.196346999999999,0.21,0.11,SPA2,Testing,2025,0.3792261308752968,0.368238731028783,0.3718777887185116
1877,Óscar Melendo,Cádiz,Cádiz,"RW, CF, AMF",RW,10,27.0,2000000,2027-06-30,21,902,Spain,Spain,left,167,63,no,2.89,1.594413,4.892362,2.59047,3.989644,0.14,0.02,SPA2,Testing,2025,0.2214435091473948,0.220316028355146,0.2185724653600589
1878,Javi Ontiveros,Cádiz,Cádiz,"LW, AMF, RW",LW,10,27.0,1400000,2028-06-30,35,2671,Spain,Spain,right,175,75,no,5.86,3.703683,5.962631,5.286648,7.818580000000001,0.24,0.24,SPA2,Testing,2025,0.6975530819752768,0.6683585452347514,0.6820169121401393
1879,Victor García,Eldense,Eldense,"RW, RB, RAMF",RW,10,27.0,500000,2026-06-30,40,3479,Spain,Spain,right,180,70,no,5.25,2.175133,4.552792,4.242972,3.82713,0.11,0.13,SPA2,Testing,2025,0.3880071986214454,0.3653631784981762,0.3748392906860984
1880,Iñigo Vicente,Racing Santander,Racing Santander,"LAMF, LW, AMF",LAMF,10,27.0,2800000,2027-06-30,40,3605,Spain,Spain,right,178,69,no,4.87,2.822469,15.03141,12.032972,3.046212000000001,0.14,0.29,SPA2,Testing,2025,0.9865802873421067,0.9653487354680036,0.9758933321927588
1881,Pablo Martínez,Levante,Levante,"LW, AMF, LCMF",LW,10,27.0,2500000,2026-06-30,36,2734,Spain,Spain,right,182,74,no,6.18,2.718248,8.86336,5.207999999999999,1.982466,0.18,0.1,SPA2,Testing,2025,0.5939971203174735,0.5496908697601511,0.5705760446473417
1882,A. Rebbach,Granada,Granada,"LW, LWF",LW,10,26.0,800000,2028-06-30,19,1336,Algeria,"Algeria, Spain",right,176,68,yes,5.46,3.636101,4.91606,3.50267,5.589639,0.15,0.15,SPA2,Testing,2025,0.5066065864881432,0.4881674341225761,0.4958985613996872
1883,Jon Morcillo,Albacete,Albacete,"LW, LAMF",LW,10,26.0,1000000,2026-06-30,39,2798,Spain,Spain,left,183,72,no,3.89,1.899963,3.311814,4.024416,5.02,0.28,0.21,SPA2,Testing,2025,0.3811221771104393,0.3716856972672199,0.3745572064112649
1884,Óscar Clemente,Cartagena,Cartagena,"LW, RW, RCMF",LW,10,26.0,800000,2026-06-30,26,1227,Spain,Spain,left,176,67,yes,6.16,2.93566,8.511932,3.88674,3.228309,0.07,0.08,SPA2,Testing,2025,0.4876557379382755,0.4911254674623133,0.487878473061348
1885,Iván Chapela,Eldense,Eldense,"LW, RW, LAMF",LW,10,26.0,1200000,2025-06-30,30,1704,Spain,Spain,right,181,76,no,5.28,2.271356,2.796448,1.52975,3.960218,0.24,0.03,SPA2,Testing,2025,0.1826915096361606,0.1729842322472838,0.1754031023496379
1886,B. Ocampo,Cádiz,Cádiz,"LW, LAMF",LW,10,25.0,900000,2026-06-30,34,2009,Uruguay,Uruguay,right,172,70,no,4.35,2.282914,3.53628,3.628335,8.153248999999999,0.11,0.17,SPA2,Testing,2025,0.4217459213160809,0.4247619487508607,0.4215459468460349
1887,Andrés Martín,Racing Santander,Racing Santander,"RAMF, RW",RAMF,10,25.0,1200000,2028-06-30,41,3648,Spain,Spain,left,178,65,no,4.74,2.371534,5.057897000000001,3.974748,4.539136,0.39,0.25,SPA2,Testing,2025,0.4165435485794944,0.4427739765800666,0.4279697417862397
